"variable" "mean" "activity" "subject"
"tBodyAccJerkMag_mean" -0.696465197235054 NA 17
"tBodyAccJerkMag_std" -0.693946394750815 NA 17
"tBodyGyroMag_mean" -0.676185123284103 NA 17
"tBodyGyroMag_std" -0.750145260967391 NA 17
"tBodyGyroJerkMag_mean" -0.810438232853261 NA 17
"tBodyGyroJerkMag_std" -0.825255969701087 NA 17
"fBodyAcc_mean_X" -0.651780423718288 NA 17
"fBodyAcc_mean_Y" -0.601741376260245 NA 17
"fBodyAcc_mean_Z" -0.718947424896739 NA 17
"fBodyAcc_std_X" -0.59351017342337 NA 17
"fBodyAcc_std_Y" -0.576930056063587 NA 17
"fBodyAcc_std_Z" -0.656622932009511 NA 17
"fBodyAcc_meanFreq_X" -0.226292383353533 NA 17
"fBodyAcc_meanFreq_Y" 0.00529992922366848 NA 17
"fBodyAcc_meanFreq_Z" 0.00755635803706522 NA 17
"fBodyAccJerk_mean_X" -0.716681622653533 NA 17
"fBodyAccJerk_mean_Y" -0.694754837788043 NA 17
"fBodyAccJerk_mean_Z" -0.802528785896739 NA 17
"fBodyAccJerk_std_X" -0.67654494089212 NA 17
"fBodyAccJerk_std_Y" -0.663158393238587 NA 17
"fBodyAccJerk_std_Z" -0.822801747581522 NA 17
"fBodyAccJerk_meanFreq_X" -0.0799059758048913 NA 17
"fBodyAccJerk_meanFreq_Y" -0.161634762970163 NA 17
"fBodyAccJerk_meanFreq_Z" -0.162384817735924 NA 17
"fBodyGyro_mean_X" -0.728710411180707 NA 17
"fBodyGyro_mean_Y" -0.774745258994565 NA 17
"fBodyGyro_mean_Z" -0.726857840652174 NA 17
"fBodyGyro_std_X" -0.770057225710326 NA 17
"fBodyGyro_std_Y" -0.761335243695652 NA 17
"fBodyGyro_std_Z" -0.745101477910326 NA 17
"fBodyGyro_meanFreq_X" -0.0811027581206794 NA 17
"fBodyGyro_meanFreq_Y" -0.106778297950136 NA 17
"fBodyGyro_meanFreq_Z" -0.0322664579146196 NA 17
"fBodyAccMag_mean" -0.646189154826902 NA 17
"fBodyAccMag_std" -0.687536943227717 NA 17
"fBodyAccMag_meanFreq" 0.035532440850462 NA 17
"fBodyAccJerkMag_mean" -0.697575558993207 NA 17
"fBodyAccJerkMag_std" -0.692595778979891 NA 17
"fBodyAccJerkMag_meanFreq" 0.216394127864783 NA 17
"fBodyGyroMag_mean" -0.769498551467391 NA 17
"fBodyGyroMag_std" -0.782232494673913 NA 17
"fBodyGyroMag_meanFreq" 0.00488337138671196 NA 17
"fBodyGyroJerkMag_mean" -0.829124468315217 NA 17
"fBodyGyroJerkMag_std" -0.833701023152174 NA 17
"fBodyGyroJerkMag_meanFreq" 0.232792536134511 NA 17
"tBodyAcc_mean_X" 0.276324152142857 NA 18
"tBodyAcc_mean_Y" -0.0172831546595266 NA 18
"tBodyAcc_mean_Z" -0.108112251068681 NA 18
"tBodyAcc_std_X" -0.694616884972527 NA 18
"tBodyAcc_std_Y" -0.627117507326923 NA 18
"tBodyAcc_std_Z" -0.701596039615385 NA 18
"tGravityAcc_mean_X" 0.716863248351648 NA 18
"tGravityAcc_mean_Y" -0.01578199625 NA 18
"tGravityAcc_mean_Z" 0.0899901746593407 NA 18
"tGravityAcc_std_X" -0.980138675796703 NA 18
"tGravityAcc_std_Y" -0.969542030412088 NA 18
"tGravityAcc_std_Z" -0.959434177692308 NA 18
"tBodyAccJerk_mean_X" 0.077480921531044 NA 18
"tBodyAccJerk_mean_Y" 0.0128850449171841 NA 18
"tBodyAccJerk_mean_Z" 0.000848545124184616 NA 18
"tBodyAccJerk_std_X" -0.734644450054945 NA 18
"tBodyAccJerk_std_Y" -0.732969175274725 NA 18
"tBodyAccJerk_std_Z" -0.847257765851648 NA 18
"tBodyGyro_mean_X" -0.0373993798891484 NA 18
"tBodyGyro_mean_Y" -0.0678200104982143 NA 18
"tBodyGyro_mean_Z" 0.0908402866868132 NA 18
"tBodyGyro_std_X" -0.804533729046703 NA 18
"tBodyGyro_std_Y" -0.777361713653846 NA 18
"tBodyGyro_std_Z" -0.745612483131868 NA 18
"tBodyGyroJerk_mean_X" -0.0944029581558242 NA 18
"tBodyGyroJerk_mean_Y" -0.044169186546978 NA 18
"tBodyGyroJerk_mean_Z" -0.0568482569002198 NA 18
"tBodyGyroJerk_std_X" -0.842893477884615 NA 18
"tBodyGyroJerk_std_Y" -0.884050472967033 NA 18
"tBodyGyroJerk_std_Z" -0.83861466293956 NA 18
"tBodyAccMag_mean" -0.658370952115385 NA 18
"tBodyAccMag_std" -0.689671890376374 NA 18
"tGravityAccMag_mean" -0.658370952115385 NA 18
"tGravityAccMag_std" -0.689671890376374 NA 18
"tBodyAccJerkMag_mean" -0.753904676895604 NA 18
"tBodyAccJerkMag_std" -0.745212812708791 NA 18
"tBodyGyroMag_mean" -0.714735668626374 NA 18
"tBodyGyroMag_std" -0.775779058758242 NA 18
"tBodyGyroJerkMag_mean" -0.859899942335165 NA 18
"tBodyGyroJerkMag_std" -0.88856533728022 NA 18
"fBodyAcc_mean_X" -0.714227764615385 NA 18
"fBodyAcc_mean_Y" -0.663659666593407 NA 18
"fBodyAcc_mean_Z" -0.761229192087912 NA 18
"fBodyAcc_std_X" -0.687850549203297 NA 18
"fBodyAcc_std_Y" -0.632838238002747 NA 18
"fBodyAcc_std_Z" -0.694874090513736 NA 18
"fBodyAcc_meanFreq_X" -0.210288060037014 NA 18
"fBodyAcc_meanFreq_Y" 0.0142017941035714 NA 18
"fBodyAcc_meanFreq_Z" 0.0023794571910467 NA 18
"fBodyAccJerk_mean_X" -0.750020077252747 NA 18
"fBodyAccJerk_mean_Y" -0.744113444532967 NA 18
"fBodyAccJerk_mean_Z" -0.833032083021978 NA 18
"fBodyAccJerk_std_X" -0.742517893708791 NA 18
"fBodyAccJerk_std_Y" -0.739197834642857 NA 18
"fBodyAccJerk_std_Z" -0.860168954615385 NA 18
"fBodyAccJerk_meanFreq_X" -0.0691387922027473 NA 18
"fBodyAccJerk_meanFreq_Y" -0.211800163516401 NA 18
"fBodyAccJerk_meanFreq_Z" -0.123235904056044 NA 18
"fBodyGyro_mean_X" -0.787757637521978 NA 18
"fBodyGyro_mean_Y" -0.816385880247253 NA 18
"fBodyGyro_mean_Z" -0.755926770686813 NA 18
"fBodyGyro_std_X" -0.812175241332418 NA 18
"fBodyGyro_std_Y" -0.759665554340659 NA 18
"fBodyGyro_std_Z" -0.766381665384615 NA 18
"fBodyGyro_meanFreq_X" -0.11359630596717 NA 18
"fBodyGyro_meanFreq_Y" -0.245477245070522 NA 18
"fBodyGyro_meanFreq_Z" -0.0890927881274725 NA 18
"fBodyAccMag_mean" -0.697732862178571 NA 18
"fBodyAccMag_std" -0.733904051236264 NA 18
"fBodyAccMag_meanFreq" 0.0911071722096154 NA 18
"fBodyAccJerkMag_mean" -0.742323821887363 NA 18
"fBodyAccJerkMag_std" -0.750189976318681 NA 18
"fBodyAccJerkMag_meanFreq" 0.224596545546272 NA 18
"fBodyGyroMag_mean" -0.816286626730769 NA 18
"fBodyGyroMag_std" -0.789777674554945 NA 18
"fBodyGyroMag_meanFreq" -0.0573696679480769 NA 18
"fBodyGyroJerkMag_mean" -0.88466302260989 NA 18
"fBodyGyroJerkMag_std" -0.902206780607143 NA 18
"fBodyGyroJerkMag_meanFreq" 0.193231486725357 NA 18
"tBodyAcc_mean_X" 0.269723487105556 NA 19
"tBodyAcc_mean_Y" -0.0182031515710306 NA 19
"tBodyAcc_mean_Z" -0.118277180099383 NA 19
"tBodyAcc_std_X" -0.574658922919194 NA 19
"tBodyAcc_std_Y" -0.507035084992639 NA 19
"tBodyAcc_std_Z" -0.649184726556944 NA 19
"tGravityAcc_mean_X" 0.475323016 NA 19
"tGravityAcc_mean_Y" 0.0964052626666667 NA 19
"tGravityAcc_mean_Z" 0.233011401195083 NA 19
"tGravityAcc_std_X" -0.958290447861111 NA 19
"tGravityAcc_std_Y" -0.95925383425 NA 19
"tGravityAcc_std_Z" -0.94180028475 NA 19
"tBodyAccJerk_mean_X" 0.0774171147766389 NA 19
"tBodyAccJerk_mean_Y" 0.0115812421960876 NA 19
"tBodyAccJerk_mean_Z" -0.00186198850195833 NA 19
"tBodyAccJerk_std_X" -0.571088266146083 NA 19
"tBodyAccJerk_std_Y" -0.571311190432222 NA 19
"tBodyAccJerk_std_Z" -0.705342976190833 NA 19
"tBodyGyro_mean_X" -0.0385723953346511 NA 19
"tBodyGyro_mean_Y" -0.0681420603177778 NA 19
"tBodyGyro_mean_Z" 0.0883609591559167 NA 19
"tBodyGyro_std_X" -0.637789914575556 NA 19
"tBodyGyro_std_Y" -0.643866300560306 NA 19
"tBodyGyro_std_Z" -0.645682212189167 NA 19
"tBodyGyroJerk_mean_X" -0.0895939425055556 NA 19
"tBodyGyroJerk_mean_Y" -0.0383208736670278 NA 19
"tBodyGyroJerk_mean_Z" -0.0569649444286944 NA 19
"tBodyGyroJerk_std_X" -0.618836206634444 NA 19
"tBodyGyroJerk_std_Y" -0.725991380623889 NA 19
"tBodyGyroJerk_std_Z" -0.686684583831583 NA 19
"tBodyAccMag_mean" -0.531507362111361 NA 19
"tBodyAccMag_std" -0.599552767486306 NA 19
"tGravityAccMag_mean" -0.531507362111361 NA 19
"tGravityAccMag_std" -0.599552767486306 NA 19
"tBodyAccJerkMag_mean" -0.5762252472125 NA 19
"tBodyAccJerkMag_std" -0.601918552871944 NA 19
"tBodyGyroMag_mean" -0.548919668132222 NA 19
"tBodyGyroMag_std" -0.610093380740278 NA 19
"tBodyGyroJerkMag_mean" -0.683436541824444 NA 19
"tBodyGyroJerkMag_std" -0.7255986988425 NA 19
"fBodyAcc_mean_X" -0.587050355097528 NA 19
"fBodyAcc_mean_Y" -0.521888076609778 NA 19
"fBodyAcc_mean_Z" -0.647026298284028 NA 19
"fBodyAcc_std_X" -0.5708979748225 NA 19
"fBodyAcc_std_Y" -0.530901585022361 NA 19
"fBodyAcc_std_Z" -0.680291382637222 NA 19
"fBodyAcc_meanFreq_X" -0.212433282953944 NA 19
"fBodyAcc_meanFreq_Y" 0.0703873634217222 NA 19
"fBodyAcc_meanFreq_Z" 0.160383893888278 NA 19
"fBodyAccJerk_mean_X" -0.593157169174611 NA 19
"fBodyAccJerk_mean_Y" -0.596694943936944 NA 19
"fBodyAccJerk_mean_Z" -0.680924493180556 NA 19
"fBodyAccJerk_std_X" -0.586910128980833 NA 19
"fBodyAccJerk_std_Y" -0.572596722878 NA 19
"fBodyAccJerk_std_Z" -0.728521901498861 NA 19
"fBodyAccJerk_meanFreq_X" 0.00263882956916667 NA 19
"fBodyAccJerk_meanFreq_Y" -0.160787596137611 NA 19
"fBodyAccJerk_meanFreq_Z" 0.00225579910068611 NA 19
"fBodyGyro_mean_X" -0.553089575942778 NA 19
"fBodyGyro_mean_Y" -0.641337299817778 NA 19
"fBodyGyro_mean_Z" -0.602625307818389 NA 19
"fBodyGyro_std_X" -0.666071315599889 NA 19
"fBodyGyro_std_Y" -0.650105402347778 NA 19
"fBodyGyro_std_Z" -0.694729075491667 NA 19
"fBodyGyro_meanFreq_X" -0.0321842609068333 NA 19
"fBodyGyro_meanFreq_Y" -0.19629760694 NA 19
"fBodyGyro_meanFreq_Z" -0.0415013769106389 NA 19
"fBodyAccMag_mean" -0.556404444967972 NA 19
"fBodyAccMag_std" -0.689860920113889 NA 19
"fBodyAccMag_meanFreq" 0.115775170635767 NA 19
"fBodyAccJerkMag_mean" -0.576064647812278 NA 19
"fBodyAccJerkMag_std" -0.641089005857778 NA 19
"fBodyAccJerkMag_meanFreq" 0.232074775101389 NA 19
"fBodyGyroMag_mean" -0.636287999799167 NA 19
"fBodyGyroMag_std" -0.662325968145833 NA 19
"fBodyGyroMag_meanFreq" -0.0199336248458333 NA 19
"fBodyGyroJerkMag_mean" -0.719519008752778 NA 19
"fBodyGyroJerkMag_std" -0.754223739441667 NA 19
"fBodyGyroJerkMag_meanFreq" 0.128629739389444 NA 19
"tBodyAcc_mean_X" 0.268425757926554 NA 20
"tBodyAcc_mean_Y" -0.0175912993773164 NA 20
"tBodyAcc_mean_Z" -0.108029145824294 NA 20
"tBodyAcc_std_X" -0.60484669490339 NA 20
"tBodyAcc_std_Y" -0.369336706508757 NA 20
"tBodyAcc_std_Z" -0.634787346548023 NA 20
"tGravityAcc_mean_X" 0.628040637177966 NA 20
"tGravityAcc_mean_Y" -0.0373059475847458 NA 20
"tGravityAcc_mean_Z" 0.10723075947935 NA 20
"tGravityAcc_std_X" -0.958201862627119 NA 20
"tGravityAcc_std_Y" -0.952506793418079 NA 20
"tGravityAcc_std_Z" -0.940981537502825 NA 20
"tBodyAccJerk_mean_X" 0.079818125480791 NA 20
"tBodyAccJerk_mean_Y" 0.00220928707107345 NA 20
"tBodyAccJerk_mean_Z" -0.00450611895602542 NA 20
"tBodyAccJerk_std_X" -0.627098830685593 NA 20
"tBodyAccJerk_std_Y" -0.527174601581921 NA 20
"tBodyAccJerk_std_Z" -0.747362572898305 NA 20
"tBodyGyro_mean_X" -0.0242488811785028 NA 20
"tBodyGyro_mean_Y" -0.0789448418069209 NA 20
"tBodyGyro_mean_Z" 0.0856280628860452 NA 20
"tBodyGyro_std_X" -0.684586332415254 NA 20
"tBodyGyro_std_Y" -0.573677383024548 NA 20
"tBodyGyro_std_Z" -0.52727797039661 NA 20
"tBodyGyroJerk_mean_X" -0.094982179135 NA 20
"tBodyGyroJerk_mean_Y" -0.0414356124141243 NA 20
"tBodyGyroJerk_mean_Z" -0.0543001277610169 NA 20
"tBodyGyroJerk_std_X" -0.698354145936441 NA 20
"tBodyGyroJerk_std_Y" -0.684280685533898 NA 20
"tBodyGyroJerk_std_Z" -0.636715878557062 NA 20
"tBodyAccMag_mean" -0.517257429345412 NA 20
"tBodyAccMag_std" -0.572325820319209 NA 20
"tGravityAccMag_mean" -0.517257429345412 NA 20
"tGravityAccMag_std" -0.572325820319209 NA 20
"tBodyAccJerkMag_mean" -0.619698756735028 NA 20
"tBodyAccJerkMag_std" -0.588644307467599 NA 20
"tBodyGyroMag_mean" -0.516861235888701 NA 20
"tBodyGyroMag_std" -0.580023613494576 NA 20
"tBodyGyroJerkMag_mean" -0.684048497355932 NA 20
"tBodyGyroJerkMag_std" -0.683503744537853 NA 20
"fBodyAcc_mean_X" -0.612641113666949 NA 20
"fBodyAcc_mean_Y" -0.426398722000395 NA 20
"fBodyAcc_mean_Z" -0.665006945724294 NA 20
"fBodyAcc_std_X" -0.60314894923565 NA 20
"fBodyAcc_std_Y" -0.381534028764124 NA 20
"fBodyAcc_std_Z" -0.647515612457627 NA 20
"fBodyAcc_meanFreq_X" -0.228177936580508 NA 20
"fBodyAcc_meanFreq_Y" -0.0114411446707345 NA 20
"fBodyAcc_meanFreq_Z" 0.0779615448683983 NA 20
"fBodyAccJerk_mean_X" -0.652264226931438 NA 20
"fBodyAccJerk_mean_Y" -0.557791286001412 NA 20
"fBodyAccJerk_mean_Z" -0.732835648957627 NA 20
"fBodyAccJerk_std_X" -0.634710081102825 NA 20
"fBodyAccJerk_std_Y" -0.525907610282373 NA 20
"fBodyAccJerk_std_Z" -0.760509114748588 NA 20
"fBodyAccJerk_meanFreq_X" -0.0946565249276271 NA 20
"fBodyAccJerk_meanFreq_Y" -0.295851375876469 NA 20
"fBodyAccJerk_meanFreq_Z" -0.173772101164407 NA 20
"fBodyGyro_mean_X" -0.626445370827119 NA 20
"fBodyGyro_mean_Y" -0.591039733449633 NA 20
"fBodyGyro_mean_Z" -0.518444509491525 NA 20
"fBodyGyro_std_X" -0.704481841200565 NA 20
"fBodyGyro_std_Y" -0.567588605842655 NA 20
"fBodyGyro_std_Z" -0.575002191142655 NA 20
"fBodyGyro_meanFreq_X" -0.152974668730028 NA 20
"fBodyGyro_meanFreq_Y" -0.197281081362486 NA 20
"fBodyGyro_meanFreq_Z" -0.138316973455706 NA 20
"fBodyAccMag_mean" -0.560278889421186 NA 20
"fBodyAccMag_std" -0.648306198707062 NA 20
"fBodyAccMag_meanFreq" 0.0604926209205932 NA 20
"fBodyAccJerkMag_mean" -0.584571446817062 NA 20
"fBodyAccJerkMag_std" -0.597351046813729 NA 20
"fBodyAccJerkMag_meanFreq" 0.0872234701100565 NA 20
"fBodyGyroMag_mean" -0.606970915061638 NA 20
"fBodyGyroMag_std" -0.635816314618644 NA 20
"fBodyGyroMag_meanFreq" -0.0676712910494915 NA 20
"fBodyGyroJerkMag_mean" -0.692638075749774 NA 20
"fBodyGyroJerkMag_std" -0.694680032329943 NA 20
"fBodyGyroJerkMag_meanFreq" 0.0504291443716384 NA 20
"tBodyAcc_mean_X" 0.277466525522059 NA 21
"tBodyAcc_mean_Y" -0.0176664578561765 NA 21
"tBodyAcc_mean_Z" -0.10877848058848 NA 21
"tBodyAcc_std_X" -0.672323867377451 NA 21
"tBodyAcc_std_Y" -0.565585190336299 NA 21
"tBodyAcc_std_Z" -0.669621813176471 NA 21
"tGravityAcc_mean_X" 0.645775957808824 NA 21
"tGravityAcc_mean_Y" -0.0750963071446078 NA 21
"tGravityAcc_mean_Z" 0.0321851774362745 NA 21
"tGravityAcc_std_X" -0.965586634460784 NA 21
"tGravityAcc_std_Y" -0.969330818455882 NA 21
"tGravityAcc_std_Z" -0.953093993308823 NA 21
"tBodyAccJerk_mean_X" 0.0822207874776961 NA 21
"tBodyAccJerk_mean_Y" 0.00350107553584853 NA 21
"tBodyAccJerk_mean_Z" -0.010659072671299 NA 21
"tBodyAccJerk_std_X" -0.699763344205784 NA 21
"tBodyAccJerk_std_Y" -0.66515912310562 NA 21
"tBodyAccJerk_std_Z" -0.78182390148299 NA 21
"tBodyGyro_mean_X" -0.0276346639303578 NA 21
"tBodyGyro_mean_Y" -0.0784719736838971 NA 21
"tBodyGyro_mean_Z" 0.0861212668362745 NA 21
"tBodyGyro_std_X" -0.79617228689951 NA 21
"tBodyGyro_std_Y" -0.765057760637255 NA 21
"tBodyGyro_std_Z" -0.701642028499559 NA 21
"tBodyGyroJerk_mean_X" -0.100558317889216 NA 21
"tBodyGyroJerk_mean_Y" -0.0408236141863333 NA 21
"tBodyGyroJerk_mean_Z" -0.0533861046416422 NA 21
"tBodyGyroJerk_std_X" -0.792483156720588 NA 21
"tBodyGyroJerk_std_Y" -0.815859336004902 NA 21
"tBodyGyroJerk_std_Z" -0.812017312181373 NA 21
"tBodyAccMag_mean" -0.620309259553676 NA 21
"tBodyAccMag_std" -0.6601960145 NA 21
"tGravityAccMag_mean" -0.620309259553676 NA 21
"tGravityAccMag_std" -0.6601960145 NA 21
"tBodyAccJerkMag_mean" -0.703461275879657 NA 21
"tBodyAccJerkMag_std" -0.680069218953922 NA 21
"tBodyGyroMag_mean" -0.693779224517157 NA 21
"tBodyGyroMag_std" -0.761303119652451 NA 21
"tBodyGyroJerkMag_mean" -0.807817403137255 NA 21
"tBodyGyroJerkMag_std" -0.82408989995098 NA 21
"fBodyAcc_mean_X" -0.693486097144118 NA 21
"fBodyAcc_mean_Y" -0.59377821414902 NA 21
"fBodyAcc_mean_Z" -0.707713799021814 NA 21
"fBodyAcc_std_X" -0.665349663426471 NA 21
"fBodyAcc_std_Y" -0.578748586831863 NA 21
"fBodyAcc_std_Z" -0.675588192778676 NA 21
"fBodyAcc_meanFreq_X" -0.230976168156039 NA 21
"fBodyAcc_meanFreq_Y" 0.0412761403403333 NA 21
"fBodyAcc_meanFreq_Z" 0.0495520452825172 NA 21
"fBodyAccJerk_mean_X" -0.71641413145049 NA 21
"fBodyAccJerk_mean_Y" -0.678615118728922 NA 21
"fBodyAccJerk_mean_Z" -0.767351986555392 NA 21
"fBodyAccJerk_std_X" -0.709800728388235 NA 21
"fBodyAccJerk_std_Y" -0.674102360655147 NA 21
"fBodyAccJerk_std_Z" -0.794922813673627 NA 21
"fBodyAccJerk_meanFreq_X" 0.0168697571497059 NA 21
"fBodyAccJerk_meanFreq_Y" -0.161814485722304 NA 21
"fBodyAccJerk_meanFreq_Z" -0.112817222676985 NA 21
"fBodyGyro_mean_X" -0.752040828651961 NA 21
"fBodyGyro_mean_Y" -0.759325714811275 NA 21
"fBodyGyro_mean_Z" -0.709471420465686 NA 21
"fBodyGyro_std_X" -0.811026710110294 NA 21
"fBodyGyro_std_Y" -0.771388318823529 NA 21
"fBodyGyro_std_Z" -0.728319304730637 NA 21
"fBodyGyro_meanFreq_X" -0.089010657789951 NA 21
"fBodyGyro_meanFreq_Y" -0.18645796643924 NA 21
"fBodyGyro_meanFreq_Z" -0.0228851873218137 NA 21
"fBodyAccMag_mean" -0.658664719514706 NA 21
"fBodyAccMag_std" -0.714345739215931 NA 21
"fBodyAccMag_meanFreq" 0.0846512609471814 NA 21
"fBodyAccJerkMag_mean" -0.679742584809363 NA 21
"fBodyAccJerkMag_std" -0.683725127418382 NA 21
"fBodyAccJerkMag_meanFreq" 0.244321861877647 NA 21
"fBodyGyroMag_mean" -0.776473060171569 NA 21
"fBodyGyroMag_std" -0.793158526279412 NA 21
"fBodyGyroMag_meanFreq" -0.00571922625735294 NA 21
"fBodyGyroJerkMag_mean" -0.826275026053922 NA 21
"fBodyGyroJerkMag_std" -0.834949863259804 NA 21
"fBodyGyroJerkMag_meanFreq" 0.205643655933971 NA 21
"tBodyAcc_mean_X" 0.274767690046106 NA 22
"tBodyAcc_mean_Y" -0.0168273604077383 NA 22
"tBodyAcc_mean_Z" -0.108670376782866 NA 22
"tBodyAcc_std_X" -0.546089975548692 NA 22
"tBodyAcc_std_Y" -0.491188426241526 NA 22
"tBodyAcc_std_Z" -0.65508967878972 NA 22
"tGravityAcc_mean_X" 0.609390874922118 NA 22
"tGravityAcc_mean_Y" 0.0315098683115265 NA 22
"tGravityAcc_mean_Z" 0.23588786398215 NA 22
"tGravityAcc_std_X" -0.95850446411215 NA 22
"tGravityAcc_std_Y" -0.957323093436449 NA 22
"tGravityAcc_std_Z" -0.939081026109034 NA 22
"tBodyAccJerk_mean_X" 0.0791031130417757 NA 22
"tBodyAccJerk_mean_Y" 0.0152572466619626 NA 22
"tBodyAccJerk_mean_Z" -0.0072287329753271 NA 22
"tBodyAccJerk_std_X" -0.584963756862305 NA 22
"tBodyAccJerk_std_Y" -0.560470117123364 NA 22
"tBodyAccJerk_std_Z" -0.760468444299065 NA 22
"tBodyGyro_mean_X" -0.00800630644716511 NA 22
"tBodyGyro_mean_Y" -0.0949661116922118 NA 22
"tBodyGyro_mean_Z" 0.0812406584647975 NA 22
"tBodyGyro_std_X" -0.695919202960436 NA 22
"tBodyGyro_std_Y" -0.784052281090343 NA 22
"tBodyGyro_std_Z" -0.654458016208723 NA 22
"tBodyGyroJerk_mean_X" -0.109257561827445 NA 22
"tBodyGyroJerk_mean_Y" -0.0384616223750156 NA 22
"tBodyGyroJerk_mean_Z" -0.0582144293519003 NA 22
"tBodyGyroJerk_std_X" -0.708898710199377 NA 22
"tBodyGyroJerk_std_Y" -0.859924419844237 NA 22
"tBodyGyroJerk_std_Z" -0.742272774987539 NA 22
"tBodyAccMag_mean" -0.504099198287601 NA 22
"tBodyAccMag_std" -0.595953853592586 NA 22
"tGravityAccMag_mean" -0.504099198287601 NA 22
"tGravityAccMag_std" -0.595953853592586 NA 22
"tBodyAccJerkMag_mean" -0.609772829890966 NA 22
"tBodyAccJerkMag_std" -0.589823140414673 NA 22
"tBodyGyroMag_mean" -0.637666108456075 NA 22
"tBodyGyroMag_std" -0.67637856158162 NA 22
"tBodyGyroJerkMag_mean" -0.794681311214953 NA 22
"tBodyGyroJerkMag_std" -0.82649344800623 NA 22
"fBodyAcc_mean_X" -0.594929652065732 NA 22
"fBodyAcc_mean_Y" -0.508172778206231 NA 22
"fBodyAcc_mean_Z" -0.687320961149533 NA 22
"fBodyAcc_std_X" -0.528958812567601 NA 22
"fBodyAcc_std_Y" -0.51558097336324 NA 22
"fBodyAcc_std_Z" -0.665516999699377 NA 22
"fBodyAcc_meanFreq_X" -0.181031984073891 NA 22
"fBodyAcc_meanFreq_Y" 0.0371992326304984 NA 22
"fBodyAcc_meanFreq_Z" 0.0806295666361371 NA 22
"fBodyAccJerk_mean_X" -0.60425320237352 NA 22
"fBodyAccJerk_mean_Y" -0.574318114038941 NA 22
"fBodyAccJerk_mean_Z" -0.739701808286604 NA 22
"fBodyAccJerk_std_X" -0.602457991412617 NA 22
"fBodyAccJerk_std_Y" -0.576391814080349 NA 22
"fBodyAccJerk_std_Z" -0.780252702647975 NA 22
"fBodyAccJerk_meanFreq_X" 0.0665521438309969 NA 22
"fBodyAccJerk_meanFreq_Y" -0.178425080835514 NA 22
"fBodyAccJerk_meanFreq_Z" -0.0467691789252336 NA 22
"fBodyGyro_mean_X" -0.639575654479751 NA 22
"fBodyGyro_mean_Y" -0.79139974588785 NA 22
"fBodyGyro_mean_Z" -0.643363339819315 NA 22
"fBodyGyro_std_X" -0.714977903442368 NA 22
"fBodyGyro_std_Y" -0.782046079563863 NA 22
"fBodyGyro_std_Z" -0.690679448900312 NA 22
"fBodyGyro_meanFreq_X" -0.164138008195857 NA 22
"fBodyGyro_meanFreq_Y" -0.200741314631402 NA 22
"fBodyGyro_meanFreq_Z" -0.0516302487909034 NA 22
"fBodyAccMag_mean" -0.574333164853583 NA 22
"fBodyAccMag_std" -0.673896212809346 NA 22
"fBodyAccMag_meanFreq" 0.103277150317358 NA 22
"fBodyAccJerkMag_mean" -0.585442501515888 NA 22
"fBodyAccJerkMag_std" -0.599286879114019 NA 22
"fBodyAccJerkMag_meanFreq" 0.161936362996885 NA 22
"fBodyGyroMag_mean" -0.728166770031153 NA 22
"fBodyGyroMag_std" -0.699600086233645 NA 22
"fBodyGyroMag_meanFreq" -0.131615440167913 NA 22
"fBodyGyroJerkMag_mean" -0.830191956697819 NA 22
"fBodyGyroJerkMag_std" -0.835597218255452 NA 22
"fBodyGyroJerkMag_meanFreq" 0.119560563802492 NA 22
"tBodyAcc_mean_X" 0.273493254730108 NA 23
"tBodyAcc_mean_Y" -0.019589258786828 NA 23
"tBodyAcc_mean_Z" -0.109093982385242 NA 23
"tBodyAcc_std_X" -0.622594039757258 NA 23
"tBodyAcc_std_Y" -0.532078546615699 NA 23
"tBodyAcc_std_Z" -0.450557203409946 NA 23
"tGravityAcc_mean_X" 0.662324737580645 NA 23
"tGravityAcc_mean_Y" 0.0146209197354839 NA 23
"tGravityAcc_mean_Z" 0.0518662466372043 NA 23
"tGravityAcc_std_X" -0.964393040295699 NA 23
"tGravityAcc_std_Y" -0.960318907096774 NA 23
"tGravityAcc_std_Z" -0.934236146612903 NA 23
"tBodyAccJerk_mean_X" 0.0778588215843817 NA 23
"tBodyAccJerk_mean_Y" 0.0200470964972984 NA 23
"tBodyAccJerk_mean_Z" -0.000717680881887096 NA 23
"tBodyAccJerk_std_X" -0.608183751830914 NA 23
"tBodyAccJerk_std_Y" -0.61898123051828 NA 23
"tBodyAccJerk_std_Z" -0.603048769571532 NA 23
"tBodyGyro_mean_X" -0.0220890418013172 NA 23
"tBodyGyro_mean_Y" -0.0825972963754032 NA 23
"tBodyGyro_mean_Z" 0.074694942324328 NA 23
"tBodyGyro_std_X" -0.755738625241935 NA 23
"tBodyGyro_std_Y" -0.500338191139785 NA 23
"tBodyGyro_std_Z" -0.609683451821774 NA 23
"tBodyGyroJerk_mean_X" -0.0966990737225806 NA 23
"tBodyGyroJerk_mean_Y" -0.0432722741798387 NA 23
"tBodyGyroJerk_mean_Z" -0.0621959093526344 NA 23
"tBodyGyroJerk_std_X" -0.728692138333333 NA 23
"tBodyGyroJerk_std_Y" -0.546043593651882 NA 23
"tBodyGyroJerk_std_Z" -0.740518145887097 NA 23
"tBodyAccMag_mean" -0.532754757205108 NA 23
"tBodyAccMag_std" -0.56557562579215 NA 23
